profile,category,sample,source_width,source_height,width,height,quality,tile,base_target,layer,prefix_bytes,full_bytes,fraction_of_full,decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy
chat_preview,photo,kodak_01,768,512,512,341,9,64,32,0,1133,4334,0.2614213197969543,7.52042,19.46185317002683,0.2467650964546869,0.6137382551925924,0.616807500992731,0.7766983721212722
chat_preview,photo,kodak_01,768,512,512,341,9,64,32,1,2031,4334,0.4686202122750346,7.4015,20.26046243591498,0.35616514939572635,0.7341438677910022,0.7437431879007886,0.8418297063960312
chat_preview,photo,kodak_01,768,512,512,341,9,64,32,2,3189,4334,0.7358098754037841,7.56408,21.34185839646879,0.5183355625843079,0.8366989956609432,0.8518735927202233,0.8999310029579933
chat_preview,photo,kodak_01,768,512,512,341,9,64,32,3,4244,4334,0.9792339640055376,7.79358,22.408897694519105,0.6182715168869751,0.8816112665940903,0.8988397207195883,0.9292139423287774
chat_preview,photo,kodak_01,768,512,512,341,9,64,32,4,4334,4334,1.0,7.90608,22.489620800460536,0.6198149401297465,0.8819654151726266,0.8991581861885585,0.9304524660514646
chat_preview,photo,kodak_01,768,512,512,341,9,64,64,0,2385,10386,0.2296360485268631,7.53725,20.357518252156307,0.3606014739495668,0.7420185087845558,0.7494945371032433,0.8454942719722721
chat_preview,photo,kodak_01,768,512,512,341,9,64,64,1,4909,10386,0.47265549778548044,7.86775,21.759323704359723,0.5545169756702858,0.8659685815101321,0.8743879786329829,0.9128541882759643
chat_preview,photo,kodak_01,768,512,512,341,9,64,64,2,8638,10386,0.8316965145388022,7.98533,24.000685102117565,0.738899505766291,0.9400394587008156,0.949371331781305,0.9591050076539444
chat_preview,photo,kodak_01,768,512,512,341,9,64,64,3,10386,10386,1.0,8.72154,25.31438135088703,0.7958679265690125,0.952012767577766,0.9613367604178582,0.9700024690606324
chat_preview,photo,kodak_01,768,512,512,341,10,64,32,0,1133,4396,0.25773430391264784,7.30083,19.46185317002683,0.2467650964546869,0.6137382551925924,0.616807500992731,0.7766983721212722
chat_preview,photo,kodak_01,768,512,512,341,10,64,32,1,2040,4396,0.4640582347588717,7.46979,20.26317909128144,0.35648546591929403,0.73457996644025,0.7441312944289453,0.8421115610064871
chat_preview,photo,kodak_01,768,512,512,341,10,64,32,2,3214,4396,0.7311191992720655,7.52562,21.34245356144167,0.5189106765754817,0.8367430269201007,0.8519091049259304,0.8999945001385765
