profile,category,sample,source_width,source_height,width,height,codec,setting,bytes,bpp,encode_ms,decode_ms,codec_encode_ms,codec_decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy,notes
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=74",11155,0.5111345307917888,3.0914579999716807,2.5962500000105138,nan,nan,38.17133580645614,0.9809768029197153,0.9979766393043666,0.998788818710667,0.9945621875978643,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=75",9350,0.4284274193548387,1.32195900005172,0.9130839999897944,nan,nan,36.962928175124745,0.9775175955902826,0.9966746073870064,0.9987580270993592,0.9915362566298431,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=75",9192,0.4211876832844575,2.088542000024063,1.4956250000750515,nan,nan,36.962928175124745,0.9775175955902826,0.9966746073870064,0.9987580270993592,0.9915362566298431,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=75",11077,0.5075604838709677,1.8449579999924026,0.9292920000234517,nan,nan,38.26266931222219,0.9811606257148981,0.9979953699761587,0.9988040562880455,0.9946730435903806,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=75",11232,0.5146627565982405,2.8766670000095473,1.8704159999742842,nan,nan,38.26266931222219,0.9811606257148981,0.9979953699761587,0.9988040562880455,0.9946730435903806,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=76",9581,0.43901209677419356,1.2394589999757955,0.8157080000046335,nan,nan,37.121536866832855,0.9781060589910281,0.9968401312734603,0.9987809723261554,0.9918789109336097,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=76",9390,0.43026026392961875,2.210082999908991,1.6076250000196524,nan,nan,37.121536866832855,0.9781060589910281,0.9968401312734603,0.9987809723261554,0.9918789109336097,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=76",11319,0.5186491935483871,1.8945829999665875,1.1897080000835558,nan,nan,38.492202763749866,0.9817246430279348,0.9983022352116668,0.9988295060782418,0.995163768327827,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=76",11454,0.5248350439882697,3.0667500000163272,2.118083000027582,nan,nan,38.492202763749866,0.9817246430279348,0.9983022352116668,0.9988295060782418,0.995163768327827,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=77",9917,0.45440799120234604,1.223292000076981,0.7969170000023951,nan,nan,37.29259815466375,0.9787853717980814,0.9969753991107929,0.9988580549523183,0.9922369450434004,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=77",9426,0.4319098240469208,2.126167000028545,1.4844579999362395,nan,nan,37.29259815466375,0.9787853717980814,0.9969753991107929,0.9988580549523183,0.9922369450434004,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=77",11671,0.5347782258064516,1.8582920000653758,0.9770839999418968,nan,nan,38.68071659964191,0.9823262540048726,0.9983774991961072,0.9988941428019398,0.9953809056328509,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=77",11222,0.5142045454545454,3.0327919999990627,2.048958999921524,nan,nan,38.68071659964191,0.9823262540048726,0.9983774991961072,0.9988941428019398,0.9953809056328509,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=78",10156,0.46535923753665687,1.3871669999616643,1.0551249999934953,nan,nan,37.44425121901458,0.9793199012463042,0.9970690523207275,0.9989220741552959,0.9925281602082051,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=78",9630,0.44125733137829914,2.1971249999523934,1.6289999999798965,nan,nan,37.44425121901458,0.9793199012463042,0.9970690523207275,0.9989220741552959,0.9925281602082051,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=78",11956,0.5478372434017595,1.8808329999728812,1.0205000000951259,nan,nan,38.840946681579574,0.9827368243710352,0.9983345378714242,0.9989298107919343,0.9955222589049214,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=78",11430,0.5237353372434017,2.9902080000283604,1.789665999922363,nan,nan,38.840946681579574,0.9827368243710352,0.9983345378714242,0.9989298107919343,0.9955222589049214,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=79",10365,0.4749358504398827,1.4263329999266716,0.7610830000430724,nan,nan,37.620321409364266,0.979823272903071,0.9971652006128916,0.9989688342859002,0.9928583736178713,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=79",9836,0.4506964809384164,2.2485000000642685,1.651708999929724,nan,nan,37.620321409364266,0.979823272903071,0.9971652006128916,0.9989688342859002,0.9928583736178713,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=79",12193,0.5586968475073314,1.8033750000086002,0.9008750000703003,nan,nan,39.01268096914397,0.9832129989775232,0.9983829566269846,0.9989733281479365,0.9957090095280574,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog444,q=79",11651,0.5338618035190615,2.827125000067099,1.891166000064004,nan,nan,39.01268096914397,0.9832129989775232,0.9983829566269846,0.9989733281479365,0.9957090095280574,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq420,q=80",10667,0.48877382697947214,1.3497500000312357,1.0084580000011556,nan,nan,37.79595328585427,0.9802155627627841,0.9972603218583451,0.9990180291559222,0.9932057345318981,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"prog420,q=80",10376,0.47543988269794724,2.1912920000204394,1.601374999950167,nan,nan,37.79595328585427,0.9802155627627841,0.9972603218583451,0.9990180291559222,0.9932057345318981,Pillow wall time including file I/O
chat_preview,ui_text,chat_ui,1200,800,512,341,JPEG,"seq444,q=80",12545,0.5748258797653959,1.7847079999455673,0.8974999999509237,nan,nan,39.240766164748784,0.9838223451572877,0.9984743228962016,0.998968345034341,0.9959448203275258,Pillow wall time including file I/O
