profile,category,sample,source_width,source_height,width,height,quality,tile,layer,prefix_bytes,full_bytes,fraction_of_full,decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy
chat_preview,photo,kodak_01,768,512,512,341,74,64,1,10071,34673,0.29045655120699104,3.40433,21.933169895692437,0.5658977390875098,0.8747988639647225,0.8803821657327033,0.9182743730909776
chat_preview,photo,kodak_01,768,512,512,341,74,64,2,20372,34673,0.5875465059268018,3.83525,24.94021623960384,0.7922139183147104,0.9641603704909336,0.9678583842338161,0.9710546056551291
chat_preview,photo,kodak_01,768,512,512,341,74,64,3,34673,34673,1.0,4.40067,31.158548609021555,0.9381904727677405,0.9889291256220217,0.9919212934290041,0.993224936491669
chat_preview,photo,kodak_01,768,512,512,341,75,64,0,4384,35293,0.12421726688011787,3.03796,20.409281763599083,0.36337023111439803,0.745793553242785,0.7511675700426678,0.8491018651239043
chat_preview,photo,kodak_01,768,512,512,341,75,64,1,10138,35293,0.2872524296602726,3.31404,21.933863242883973,0.5658153658282857,0.874855963830461,0.8804409214480344,0.9182806290181756
chat_preview,photo,kodak_01,768,512,512,341,75,64,2,20679,35293,0.5859235542458845,3.78446,24.946617881653612,0.7926882091317662,0.964299887445062,0.9679888675447085,0.9711189238428667
chat_preview,photo,kodak_01,768,512,512,341,75,64,3,35293,35293,1.0,4.47721,31.346953668126844,0.9402432814533449,0.9893120170723493,0.9921966301806097,0.9935069348209062
chat_preview,photo,kodak_01,768,512,512,341,76,64,0,4384,36553,0.11993543621590567,3.12304,20.409281763599083,0.36337023111439803,0.745793553242785,0.7511675700426678,0.8491018651239043
chat_preview,photo,kodak_01,768,512,512,341,76,64,1,10138,36553,0.2773506962492819,3.379,21.933863242883973,0.5658153658282857,0.874855963830461,0.8804409214480344,0.9182806290181756
chat_preview,photo,kodak_01,768,512,512,341,76,64,2,20935,36553,0.572730008480836,3.84212,24.965020894868157,0.7925986437142977,0.9644027168312862,0.9679899312727256,0.9711244755002456
chat_preview,photo,kodak_01,768,512,512,341,76,64,3,36553,36553,1.0,4.74208,31.582977523799002,0.9433072407351158,0.9899577718643172,0.992746565098739,0.9938868984864886
chat_preview,photo,kodak_01,768,512,512,341,77,64,0,4571,37265,0.12266201529585402,3.10804,20.410687210473007,0.363407640459043,0.7459050189225964,0.7513160496530119,0.8491444534316874
chat_preview,photo,kodak_01,768,512,512,341,77,64,1,10683,37265,0.2866765061049242,3.25529,21.93065036145445,0.5675890286240305,0.875525377230018,0.88094158796778,0.9185406276985024
chat_preview,photo,kodak_01,768,512,512,341,77,64,2,21575,37265,0.5789614920166376,4.01346,24.962294867748454,0.7934744275631855,0.9647127164491424,0.9682132274566932,0.971307211528361
chat_preview,photo,kodak_01,768,512,512,341,77,64,3,37265,37265,1.0,4.56721,31.753278707351097,0.9451896228091049,0.990417043958835,0.9930394727966216,0.9941882007680821
chat_preview,photo,kodak_01,768,512,512,341,78,64,0,4571,38425,0.11895901106050748,3.33262,20.410687210473007,0.363407640459043,0.7459050189225964,0.7513160496530119,0.8491444534316874
chat_preview,photo,kodak_01,768,512,512,341,78,64,1,10683,38425,0.2780221210149642,3.30321,21.93065036145445,0.5675890286240305,0.875525377230018,0.88094158796778,0.9185406276985024
chat_preview,photo,kodak_01,768,512,512,341,78,64,2,21720,38425,0.5652569941444372,3.83587,24.964888936735,0.7937393695749687,0.9648394721558259,0.9683386757749047,0.9713414631609257
chat_preview,photo,kodak_01,768,512,512,341,78,64,3,38425,38425,1.0,4.68167,31.9537063356932,0.9476981804730223,0.9907036600483589,0.9933610296311411,0.9943794268211265
chat_preview,photo,kodak_01,768,512,512,341,79,64,0,4571,39519,0.11566588223386219,3.08521,20.410687210473007,0.363407640459043,0.7459050189225964,0.7513160496530119,0.8491444534316874
chat_preview,photo,kodak_01,768,512,512,341,79,64,1,10799,39519,0.27326096308104963,3.20417,21.929870107646487,0.567814297999628,0.8755992962321851,0.8810241533665211,0.9185102997279682
chat_preview,photo,kodak_01,768,512,512,341,79,64,2,22440,39519,0.5678281333029682,3.86937,24.978135048686923,0.7953284017142845,0.9651740262529577,0.9686940686703865,0.9713565000030983
chat_preview,photo,kodak_01,768,512,512,341,79,64,3,39519,39519,1.0,4.73583,32.19261381765423,0.9499822878560747,0.9911440093408906,0.9938309940904478,0.994690692620798
chat_preview,photo,kodak_01,768,512,512,341,80,64,0,4571,41198,0.11095198796058062,3.30379,20.410687210473007,0.363407640459043,0.7459050189225964,0.7513160496530119,0.8491444534316874
chat_preview,photo,kodak_01,768,512,512,341,80,64,1,11203,41198,0.27193067624641976,3.24892,21.930837823833322,0.5674090175386484,0.8754502663351973,0.8813040870746293,0.9187155567400879
chat_preview,photo,kodak_01,768,512,512,341,80,64,2,22997,41198,0.5582067090635467,3.98396,24.982791942848213,0.795370672749117,0.9653200659172182,0.9687890050524545,0.9715411629072952
chat_preview,photo,kodak_01,768,512,512,341,80,64,3,41198,41198,1.0,4.75042,32.43771841420239,0.9528283893221698,0.9916860144176408,0.9941415883720564,0.9950200888188879
chat_preview,photo,kodak_01,768,512,512,341,81,64,0,4571,41867,0.10917906704564453,3.02029,20.410687210473007,0.363407640459043,0.7459050189225964,0.7513160496530119,0.8491444534316874
chat_preview,photo,kodak_01,768,512,512,341,81,64,1,11291,41867,0.2696873432536365,3.3135,21.931266362392673,0.567433654603955,0.8754574205068955,0.8813258630356015,0.9187238856327088
chat_preview,photo,kodak_01,768,512,512,341,81,64,2,23557,41867,0.5626627176535218,4.29875,24.991992945405684,0.7955251587504195,0.9655122701241452,0.9688867790372144,0.971685961003948
chat_preview,photo,kodak_01,768,512,512,341,81,64,3,41867,41867,1.0,4.87471,32.72289171992915,0.9550441041967653,0.9921425501017622,0.9944860558457388,0.9953200453058384
chat_preview,photo,kodak_01,768,512,512,341,82,64,0,4571,43108,0.10603600259812564,3.26233,20.410687210473007,0.363407640459043,0.7459050189225964,0.7513160496530119,0.8491444534316874
chat_preview,photo,kodak_01,768,512,512,341,82,64,1,11291,43108,0.2619235408740837,3.32033,21.931266362392673,0.567433654603955,0.8754574205068955,0.8813258630356015,0.9187238856327088
chat_preview,photo,kodak_01,768,512,512,341,82,64,2,23557,43108,0.5464646933283845,3.92508,24.991992945405684,0.7955251587504195,0.9655122701241452,0.9688867790372144,0.971685961003948
chat_preview,photo,kodak_01,768,512,512,341,82,64,3,43108,43108,1.0,4.81192,32.95366720104306,0.9573440690915035,0.9924003874462567,0.9947556783438996,0.9955090748079545
chat_preview,photo,kodak_01,768,512,512,341,83,64,0,5195,44848,0.11583571173742419,3.03212,20.42225161887465,0.36350523407496543,0.7461020238325798,0.7512764752336637,0.8494057662541492
chat_preview,photo,kodak_01,768,512,512,341,83,64,1,12328,44848,0.2748840528005708,3.62992,21.952704704216423,0.5668374417253242,0.8756165322890451,0.8809864411581368,0.9188427174654404
chat_preview,photo,kodak_01,768,512,512,341,83,64,2,24830,44848,0.5536478772743489,3.95783,25.028635034709787,0.795814063538793,0.9658189884887444,0.9690294812662777,0.9718109087360186
chat_preview,photo,kodak_01,768,512,512,341,83,64,3,44848,44848,1.0,4.80512,33.3929622096193,0.959947995679877,0.9931511358332273,0.9952266423807501,0.9959602039340096
chat_preview,photo,kodak_01,768,512,512,341,84,64,0,5195,46513,0.11168920516844753,3.03275,20.42225161887465,0.36350523407496543,0.7461020238325798,0.7512764752336637,0.8494057662541492
chat_preview,photo,kodak_01,768,512,512,341,84,64,1,12328,46513,0.2650441811966547,3.34537,21.952704704216423,0.5668374417253242,0.8756165322890451,0.8809864411581368,0.9188427174654404
chat_preview,photo,kodak_01,768,512,512,341,84,64,2,25568,46513,0.5496957839743728,4.00354,25.036198387114233,0.7972512454476709,0.9662550722683836,0.9694776043092062,0.9719938974046756
chat_preview,photo,kodak_01,768,512,512,341,84,64,3,46513,46513,1.0,4.80387,33.635146773549565,0.9623538127318887,0.9935497113801531,0.9956844899283787,0.9961752463587552
chat_preview,photo,kodak_01,768,512,512,341,85,64,0,5235,47662,0.10983592799295036,2.99996,20.42225161887465,0.36350523407496543,0.7461020238325798,0.7512764752336637,0.8494057662541492
chat_preview,photo,kodak_01,768,512,512,341,85,64,1,12521,47662,0.26270404095505856,3.27604,21.952211700629938,0.5667784461519095,0.8755882977474458,0.8809904018184832,0.9188335444352277
chat_preview,photo,kodak_01,768,512,512,341,85,64,2,26170,47662,0.5490747345894004,3.95842,25.04023765957664,0.7975243673687761,0.9663185645461926,0.9695423530597764,0.9720256309015477
chat_preview,photo,kodak_01,768,512,512,341,85,64,3,47662,47662,1.0,4.95633,33.966444470839775,0.9644227604248256,0.993860884757615,0.995883677536665,0.9964059081471676
chat_preview,photo,kodak_01,768,512,512,341,86,64,0,5235,50164,0.10435770672195199,3.13021,20.42225161887465,0.36350523407496543,0.7461020238325798,0.7512764752336637,0.8494057662541492
chat_preview,photo,kodak_01,768,512,512,341,86,64,1,13084,50164,0.26082449565425403,3.35512,21.95198249890688,0.5663813416202389,0.8753760244902719,0.8812157002476969,0.9187305774191967
chat_preview,photo,kodak_01,768,512,512,341,86,64,2,27237,50164,0.5429590941711188,4.09658,25.055534367952905,0.7972145434873149,0.9663391577355053,0.9694914411576631,0.9720420169963515
chat_preview,photo,kodak_01,768,512,512,341,86,64,3,50164,50164,1.0,5.0965,34.29919194933241,0.966969944935577,0.9943128352829481,0.9962225002019636,0.9966464987761302
chat_preview,photo,kodak_01,768,512,512,341,87,64,0,5275,51029,0.10337259205549786,3.14138,20.42225161887465,0.36350523407496543,0.7461020238325798,0.7512764752336637,0.8494057662541492
chat_preview,photo,kodak_01,768,512,512,341,87,64,1,13282,51029,0.2602833682807815,3.285,21.951778312286688,0.5665783730169657,0.8754000292215031,0.8812330868545392,0.9187691012754676
chat_preview,photo,kodak_01,768,512,512,341,87,64,2,27470,51029,0.5383213466852182,4.00204,25.05669575578366,0.7973495651909825,0.9663952876534262,0.9695423147526396,0.9720707500940625
chat_preview,photo,kodak_01,768,512,512,341,87,64,3,51029,51029,1.0,5.01004,34.64601847539808,0.9689175947281864,0.9945610604635416,0.9964399016641838,0.9968515080709311
chat_preview,photo,kodak_01,768,512,512,341,88,64,0,5275,52742,0.10001516817716431,3.05679,20.42225161887465,0.36350523407496543,0.7461020238325798,0.7512764752336637,0.8494057662541492
chat_preview,photo,kodak_01,768,512,512,341,88,64,1,13282,52742,0.2518296613704448,3.36446,21.951778312286688,0.5665783730169657,0.8754000292215031,0.8812330868545392,0.9187691012754676
chat_preview,photo,kodak_01,768,512,512,341,88,64,2,27968,52742,0.5302794736642524,4.03096,25.059157419715458,0.7976050014169179,0.9664305746861638,0.969638352122578,0.9720799402662241
chat_preview,photo,kodak_01,768,512,512,341,88,64,3,52742,52742,1.0,5.05346,34.92759724168606,0.9708142785335968,0.9948226819459888,0.9966829485638321,0.997030354428371
chat_preview,photo,kodak_01,768,512,512,341,89,64,0,5665,55279,0.10248014616762242,3.01762,20.420340936195736,0.36356516358480934,0.7461686383386823,0.7514435947588787,0.8493409947029996
chat_preview,photo,kodak_01,768,512,512,341,89,64,1,14457,55279,0.26152788581559,3.40512,21.952984743502064,0.5685164428681487,0.8761680587202312,0.8817084805461701,0.9191113539294026
chat_preview,photo,kodak_01,768,512,512,341,89,64,2,30103,55279,0.5445648437923986,4.14392,25.068389954170016,0.7998393326831389,0.9671431312577264,0.970190991519762,0.9724175837501826
chat_preview,photo,kodak_01,768,512,512,341,89,64,3,55279,55279,1.0,5.18646,34.97176681844435,0.9718186970443018,0.9951415990761064,0.996957450140308,0.9971217537387682
chat_preview,photo,kodak_01,768,512,512,341,90,64,0,5665,56597,0.10009364453946322,3.05929,20.420340936195736,0.36356516358480934,0.7461686383386823,0.7514435947588787,0.8493409947029996
chat_preview,photo,kodak_01,768,512,512,341,90,64,1,14457,56597,0.25543756736222767,3.30829,21.952984743502064,0.5685164428681487,0.8761680587202312,0.8817084805461701,0.9191113539294026
chat_preview,photo,kodak_01,768,512,512,341,90,64,2,30629,56597,0.5411770941922717,4.22192,25.07268649021704,0.799874806272153,0.9671217502357924,0.9702203683945725,0.9724230846779975
chat_preview,photo,kodak_01,768,512,512,341,90,64,3,56597,56597,1.0,5.17587,35.40150380365695,0.9739530501237453,0.9954269306466569,0.9971551838256875,0.9973500683601131
chat_preview,photo,kodak_01,768,512,512,341,91,64,0,5665,59117,0.09582691949862138,3.04862,20.420340936195736,0.36356516358480934,0.7461686383386823,0.7514435947588787,0.8493409947029996
chat_preview,photo,kodak_01,768,512,512,341,91,64,1,14572,59117,0.24649424023546526,3.436,21.954549261442153,0.5684742238935745,0.8761627303699203,0.8816881929582694,0.9191373988247079
chat_preview,photo,kodak_01,768,512,512,341,91,64,2,31716,59117,0.5364954243280274,4.19358,25.0806591731157,0.7997953177742811,0.9671693160335213,0.9701571617127257,0.9724340152442654
chat_preview,photo,kodak_01,768,512,512,341,91,64,3,59117,59117,1.0,5.32304,35.801881067865715,0.976257107030086,0.9958402864330376,0.9975107003420752,0.9975793394244057
chat_preview,photo,kodak_01,768,512,512,341,92,64,0,5665,60795,0.09318200509910354,3.23196,20.420340936195736,0.36356516358480934,0.7461686383386823,0.7514435947588787,0.8493409947029996
chat_preview,photo,kodak_01,768,512,512,341,92,64,1,15288,60795,0.2514680483592401,3.41196,21.954379011331543,0.5682066533046403,0.8760279159530358,0.8818428952455889,0.9190094490825835
chat_preview,photo,kodak_01,768,512,512,341,92,64,2,32469,60795,0.5340735257833703,4.26458,25.082277099739187,0.7997747454577687,0.9672323411838576,0.9701780438011153,0.9724235515959444
chat_preview,photo,kodak_01,768,512,512,341,92,64,3,60795,60795,1.0,5.62471,36.32914324198873,0.9783145282046722,0.9961678643188678,0.9976834335671304,0.9978189802492204
chat_preview,photo,kodak_01,768,512,512,341,93,64,0,5665,64136,0.08832792815267557,3.06842,20.420340936195736,0.36356516358480934,0.7461686383386823,0.7514435947588787,0.8493409947029996
chat_preview,photo,kodak_01,768,512,512,341,93,64,1,15573,64136,0.24281214918298616,3.36846,21.95386772115373,0.5681659254011228,0.8760169311688203,0.8818884453971345,0.9189950087314837
chat_preview,photo,kodak_01,768,512,512,341,93,64,2,33645,64136,0.5245883747037545,4.20113,25.08580112774481,0.7996982485469374,0.9672333881945591,0.9703533431118536,0.9724164036944078
chat_preview,photo,kodak_01,768,512,512,341,93,64,3,64136,64136,1.0,5.95058,36.675417845006976,0.9800188621883598,0.99639326306822,0.9978592191203958,0.9979535729505896
chat_preview,photo,kodak_01,768,512,512,341,94,64,0,5665,66742,0.08487908663210572,3.07062,20.420340936195736,0.36356516358480934,0.7461686383386823,0.7514435947588787,0.8493409947029996
chat_preview,photo,kodak_01,768,512,512,341,94,64,1,15573,66742,0.23333133559078242,3.47567,21.95386772115373,0.5681659254011228,0.8760169311688203,0.8818884453971345,0.9189950087314837
chat_preview,photo,kodak_01,768,512,512,341,94,64,2,35024,66742,0.5247670132749993,4.16071,25.089371813654306,0.8008023823029898,0.9675288286227687,0.9706035989106656,0.9725930196026827
chat_preview,photo,kodak_01,768,512,512,341,94,64,3,66742,66742,1.0,5.51175,37.17846226513782,0.981916790171561,0.9966177517833735,0.9980958903703611,0.9981258440064564
chat_preview,photo,kodak_01,768,512,512,341,95,64,0,6677,76829,0.08690728761275039,4.38987,20.426195730366203,0.36393048063731454,0.7466008874832806,0.7511787444943718,0.8495270701681471
chat_preview,photo,kodak_01,768,512,512,341,95,64,1,18328,76829,0.2385557536867589,4.74079,21.969118813055548,0.5679769699161724,0.8766857846188243,0.8812269496316051,0.9192763459055026
chat_preview,photo,kodak_01,768,512,512,341,95,64,2,41641,76829,0.5419958609379271,5.74587,25.13180957594042,0.80183807260428,0.9682771232802189,0.9707538255631896,0.9729889978781973
chat_preview,photo,kodak_01,768,512,512,341,95,64,3,76829,76829,1.0,7.60775,38.38918470348132,0.9852655548963029,0.9976292332146995,0.9984506085234924,0.9987302432933071
chat_preview,photo,kodak_01,768,512,512,341,96,64,0,6677,80215,0.08323879573645827,4.53496,20.426195730366203,0.36393048063731454,0.7466008874832806,0.7511787444943718,0.8495270701681471
chat_preview,photo,kodak_01,768,512,512,341,96,64,1,18328,80215,0.22848594402543165,4.88825,21.969118813055548,0.5679769699161724,0.8766857846188243,0.8812269496316051,0.9192763459055026
chat_preview,photo,kodak_01,768,512,512,341,96,64,2,43206,80215,0.538627438758337,5.64083,25.141939526433216,0.8015503940295363,0.96830612886605,0.9706322874168598,0.9730001295858747
chat_preview,photo,kodak_01,768,512,512,341,96,64,3,80215,80215,1.0,7.69892,39.19455657509688,0.9874667941879117,0.9980226918599345,0.9987178544055593,0.9989409292021719
chat_preview,photo,kodak_01,768,512,512,341,97,64,0,6677,85070,0.07848830374985306,4.41575,20.426195730366203,0.36393048063731454,0.7466008874832806,0.7511787444943718,0.8495270701681471
chat_preview,photo,kodak_01,768,512,512,341,97,64,1,18621,85070,0.21889032561420008,4.76687,21.96851794514155,0.5678607756781173,0.8766442137956328,0.8812197808111104,0.9192517559421483
chat_preview,photo,kodak_01,768,512,512,341,97,64,2,44119,85070,0.5186199600329141,5.77142,25.141379692842452,0.8014932689371278,0.9682880193547572,0.9706546576111493,0.972991654785687
chat_preview,photo,kodak_01,768,512,512,341,97,64,3,85070,85070,1.0,7.85983,39.76074036311313,0.988787333657107,0.9981681729934061,0.9988654644413472,0.999050662724477
chat_preview,photo,kodak_01,768,512,512,341,98,64,0,6717,90968,0.07383915222935537,4.62767,20.426195730366203,0.36393048063731454,0.7466008874832806,0.7511787444943718,0.8495270701681471
chat_preview,photo,kodak_01,768,512,512,341,98,64,1,19898,90968,0.21873625890423007,4.75067,21.96935943635143,0.5677281026730895,0.8766016562257009,0.8813197985012934,0.9192774225639189
chat_preview,photo,kodak_01,768,512,512,341,98,64,2,48257,90968,0.5304832468560373,5.80529,25.142269302942243,0.8014633154046075,0.9682437248630289,0.9708243541717171,0.9729683775198713
chat_preview,photo,kodak_01,768,512,512,341,98,64,3,90968,90968,1.0,8.13404,40.51628084043784,0.9902045707041154,0.9983521419189222,0.998986164692959,0.9991766676738818
chat_preview,photo,kodak_01,768,512,512,341,99,64,0,6717,100271,0.06698846126995842,4.43408,20.426195730366203,0.36393048063731454,0.7466008874832806,0.7511787444943718,0.8495270701681471
chat_preview,photo,kodak_01,768,512,512,341,99,64,1,20364,100271,0.20308962711053047,4.74767,21.97047714188575,0.5679030410932339,0.8766880007542159,0.8813684232984047,0.9192912847215596
chat_preview,photo,kodak_01,768,512,512,341,99,64,2,51958,100271,0.5181757437344796,5.913,25.151792201493258,0.8028568171859343,0.9686481431006387,0.9710931913758052,0.9731240142650318
chat_preview,photo,kodak_01,768,512,512,341,99,64,3,100271,100271,1.0,8.51267,41.24196232868619,0.9916524337491365,0.9986143017136078,0.9991983727679434,0.9993103070419409
chat_preview,photo,kodak_01,768,512,512,341,100,64,0,6717,259751,0.02585938071460745,4.377,20.426195730366203,0.36393048063731454,0.7466008874832806,0.7511787444943718,0.8495270701681471
chat_preview,photo,kodak_01,768,512,512,341,100,64,1,22874,259751,0.08806125866695412,5.22671,21.971585116297266,0.5682226855160314,0.8768669550750491,0.8812667907911335,0.9193666739076795
chat_preview,photo,kodak_01,768,512,512,341,100,64,2,79810,259751,0.30725579497287786,6.80812,25.171916111114193,0.8036689373978524,0.9690982472011608,0.9711390258885025,0.973324733248631
chat_preview,photo,kodak_01,768,512,512,341,100,64,3,259751,259751,1.0,12.9423,99.0,1.0,1.0,1.0,1.0
chat_preview,photo,kodak_02,768,512,512,341,1,64,0,2628,6070,0.4329489291598023,3.29325,26.16424296301092,0.6423296073739077,0.8446260487848068,0.863468403972087,0.8928796379261947
chat_preview,photo,kodak_02,768,512,512,341,1,64,1,4266,6070,0.7028006589785832,3.30933,27.898044810227972,0.7061479679002497,0.8897728227814926,0.9090961259932084,0.9436291150007344
chat_preview,photo,kodak_02,768,512,512,341,1,64,2,5554,6070,0.9149917627677101,3.30175,28.961890167024293,0.7467773452490521,0.9091746555531502,0.9320262133491037,0.9587165768840373
chat_preview,photo,kodak_02,768,512,512,341,1,64,3,6070,6070,1.0,3.96017,29.1547602486255,0.7505455582626558,0.9102353119943247,0.9331876842985588,0.960274073499056
chat_preview,photo,kodak_02,768,512,512,341,2,64,0,2628,6128,0.42885117493472585,3.12321,26.16424296301092,0.6423296073739077,0.8446260487848068,0.863468403972087,0.8928796379261947
chat_preview,photo,kodak_02,768,512,512,341,2,64,1,4319,6128,0.7047976501305483,3.28829,27.91765110809131,0.7066659922062093,0.8899866931383693,0.9090220294374685,0.9438998173716915
chat_preview,photo,kodak_02,768,512,512,341,2,64,2,5612,6128,0.9157963446475196,4.34975,28.991544143560347,0.7472737345042496,0.9093923180296758,0.9319294685011622,0.9590169414343868
chat_preview,photo,kodak_02,768,512,512,341,2,64,3,6128,6128,1.0,4.03712,29.185760158758868,0.7510406880635564,0.9104437191170535,0.933108946116493,0.96056642101216
chat_preview,photo,kodak_02,768,512,512,341,3,64,0,2628,6190,0.4245557350565428,3.11738,26.16424296301092,0.6423296073739077,0.8446260487848068,0.863468403972087,0.8928796379261947
chat_preview,photo,kodak_02,768,512,512,341,3,64,1,4320,6190,0.6978998384491115,3.29833,27.919320163714293,0.7067678672114649,0.890096841832435,0.909169914326457,0.9439080132126422
chat_preview,photo,kodak_02,768,512,512,341,3,64,2,5667,6190,0.9155088852988691,3.43825,29.009888198358947,0.7485962250340011,0.9099173533697177,0.9326044698725532,0.9592412249903621
chat_preview,photo,kodak_02,768,512,512,341,3,64,3,6190,6190,1.0,3.72379,29.20831689179653,0.7523848290740758,0.9109287791856097,0.9337486065618312,0.9607832168130761
chat_preview,photo,kodak_02,768,512,512,341,4,64,0,2628,6235,0.4214915797914996,3.02,26.16424296301092,0.6423296073739077,0.8446260487848068,0.863468403972087,0.8928796379261947
chat_preview,photo,kodak_02,768,512,512,341,4,64,1,4320,6235,0.6928628708901363,3.26917,27.919320163714293,0.7067678672114649,0.890096841832435,0.909169914326457,0.9439080132126422
chat_preview,photo,kodak_02,768,512,512,341,4,64,2,5698,6235,0.9138732959101844,3.40942,29.009443466551033,0.7488629506122498,0.9099188098891086,0.9326389556285587,0.9592579328715074
chat_preview,photo,kodak_02,768,512,512,341,4,64,3,6235,6235,1.0,3.66958,29.218242213347672,0.7530753618823783,0.9110577296288925,0.933922815370256,0.9608827798942112
chat_preview,photo,kodak_02,768,512,512,341,5,64,0,2689,6362,0.4226658283558629,3.06642,26.144844786832792,0.6418164734148578,0.8440107282376385,0.8640135938015725,0.8922373779052155
chat_preview,photo,kodak_02,768,512,512,341,5,64,1,4447,6362,0.6989940270355234,3.2215,27.91580892748478,0.7080735711746167,0.8914536864631072,0.9104452851649114,0.9443393259649107
chat_preview,photo,kodak_02,768,512,512,341,5,64,2,5825,6362,0.915592580949387,3.339,28.99384346184331,0.7498407519458997,0.910871822303899,0.9334389203635867,0.9594337755001159
chat_preview,photo,kodak_02,768,512,512,341,5,64,3,6362,6362,1.0,3.77246,29.20580147889295,0.7540895617707175,0.9120808083489735,0.9347631215804668,0.9611054438533742
chat_preview,photo,kodak_02,768,512,512,341,6,64,0,2689,6381,0.42140730293057516,3.17821,26.144844786832792,0.6418164734148578,0.8440107282376385,0.8640135938015725,0.8922373779052155
chat_preview,photo,kodak_02,768,512,512,341,6,64,1,4447,6381,0.6969127096066448,3.22687,27.91580892748478,0.7080735711746167,0.8914536864631072,0.9104452851649114,0.9443393259649107
chat_preview,photo,kodak_02,768,512,512,341,6,64,2,5828,6381,0.9133364676383012,3.31708,29.01692540472142,0.7500523012976629,0.9110890464653392,0.9336414931533389,0.9596048824211834
chat_preview,photo,kodak_02,768,512,512,341,6,64,3,6381,6381,1.0,3.775,29.23733286917681,0.7547444519695207,0.9124137446225077,0.9350789276825736,0.9613395453365434
chat_preview,photo,kodak_02,768,512,512,341,7,64,0,2689,6416,0.4191084788029925,3.08046,26.144844786832792,0.6418164734148578,0.8440107282376385,0.8640135938015725,0.8922373779052155
chat_preview,photo,kodak_02,768,512,512,341,7,64,1,4465,6416,0.6959164588528678,3.13175,27.919829109298817,0.7082029016159126,0.8914807060837703,0.9105571245389629,0.9443564900015193
chat_preview,photo,kodak_02,768,512,512,341,7,64,2,5863,6416,0.9138092269326683,3.77933,29.016921337379486,0.7501576161742444,0.9111078089525351,0.9336998083366789,0.9596151616241474
chat_preview,photo,kodak_02,768,512,512,341,7,64,3,6416,6416,1.0,3.94092,29.23946684171465,0.7548615987007744,0.9124430283537639,0.9351482501335988,0.9613633378064877
chat_preview,photo,kodak_02,768,512,512,341,8,64,0,2689,6536,0.4114137086903305,3.07567,26.144844786832792,0.6418164734148578,0.8440107282376385,0.8640135938015725,0.8922373779052155
chat_preview,photo,kodak_02,768,512,512,341,8,64,1,4506,6536,0.6894124847001224,3.20929,27.93289150493651,0.7088946707380565,0.8920261747067597,0.9108618489862278,0.9446301889686557
chat_preview,photo,kodak_02,768,512,512,341,8,64,2,5967,6536,0.9129436964504284,3.34762,29.07203570191885,0.7524374160000913,0.912424960499641,0.9345104078981085,0.9603416759813211
chat_preview,photo,kodak_02,768,512,512,341,8,64,3,6536,6536,1.0,3.74517,29.309030115966923,0.7576880743563735,0.9138766140646609,0.9360751606373128,0.9622624319920886
chat_preview,photo,kodak_02,768,512,512,341,9,64,0,2689,6547,0.4107224683060944,3.25567,26.144844786832792,0.6418164734148578,0.8440107282376385,0.8640135938015725,0.8922373779052155
chat_preview,photo,kodak_02,768,512,512,341,9,64,1,4514,6547,0.6894760959217963,3.20475,27.933537135535552,0.7088923429180123,0.8920103665377509,0.9108758864816593,0.9446336156015301
chat_preview,photo,kodak_02,768,512,512,341,9,64,2,5978,6547,0.9130899648694059,3.28121,29.074496848518777,0.7525412825203799,0.9124746250726266,0.9345442338282589,0.9603666757194061
chat_preview,photo,kodak_02,768,512,512,341,9,64,3,6547,6547,1.0,3.70971,29.31555680229749,0.7578293076460207,0.913946486017469,0.936132689113554,0.9623144762794306
chat_preview,photo,kodak_02,768,512,512,341,10,64,0,2689,6563,0.4097211641017827,3.06592,26.144844786832792,0.6418164734148578,0.8440107282376385,0.8640135938015725,0.8922373779052155
chat_preview,photo,kodak_02,768,512,512,341,10,64,1,4514,6563,0.6877952156026208,3.28,27.933537135535552,0.7088923429180123,0.8920103665377509,0.9108758864816593,0.9446336156015301
chat_preview,photo,kodak_02,768,512,512,341,10,64,2,5978,6563,0.9108639341764437,3.30554,29.074496848518777,0.7525412825203799,0.9124746250726266,0.9345442338282589,0.9603666757194061
chat_preview,photo,kodak_02,768,512,512,341,10,64,3,6563,6563,1.0,3.82108,29.322336034249478,0.7580705336184811,0.914053333254178,0.9362460001773929,0.9624018721921409
chat_preview,photo,kodak_02,768,512,512,341,11,64,0,2876,6799,0.42300338285041916,3.36483,26.181101193017106,0.6389117790031599,0.8404721550784761,0.8623827445040682,0.8919591551884907
chat_preview,photo,kodak_02,768,512,512,341,11,64,1,4712,6799,0.6930430945727313,3.14771,27.986045253147015,0.7066756486407507,0.8906374410859766,0.9113021396851521,0.9445036659973253
chat_preview,photo,kodak_02,768,512,512,341,11,64,2,6202,6799,0.9121929695543463,3.42775,29.164819324301178,0.750967047089023,0.9114744104614717,0.9354413385061661,0.960561488048918
chat_preview,photo,kodak_02,768,512,512,341,11,64,3,6799,6799,1.0,3.81137,29.423914742707705,0.7565768367937774,0.9130230101318947,0.9371771352967065,0.9626332580834835
chat_preview,photo,kodak_02,768,512,512,341,12,64,0,2876,6818,0.42182458198885303,2.98517,26.181101193017106,0.6389117790031599,0.8404721550784761,0.8623827445040682,0.8919591551884907
